ID,Loại,Mã sản phẩm,Tên,Mô tả ngắn,Mô tả,Giá khuyến mãi,Giá bán thường,Danh mục,Hình ảnh,Meta: site-sidebar-layout,Meta: site-content-layout,Meta: theme-transparent-header-meta,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _wp_page_template,Meta: _uag_css_file_name,Meta: _wxr_import_user_slug,Meta: _astra_sites_imported_post,Meta: _astra_sites_enable_for_batch,Meta: ast-site-content-layout,Meta: site-content-style,Meta: site-sidebar-style,Meta: astra-migrate-meta-layouts,Meta: _wp_old_date
\n<td>Màu ánh sáng</td>
\n<td>Tùy bóng; khuyến nghị ánh sáng vàng</td>
\n</tr>
\n<tr>
\n<td>Công tắc</td>
\n<td>Công tắc trên dây điện</td>
\n</tr>
\n<tr>
\n<td>Phạm vi sử dụng</td>
\n<td>Trong nhà</td>
\n</tr>
\n</tbody>
\n</table>","Đèn bàn gỗ thân rỗng Sculpted Void DT-0036 nổi bật với phần thân oval khoét rỗng lớn, tạo nên một khoảng âm thị giác độc đáo như cánh cổng điêu khắc. Thiết kế liền khối màu đen mờ kết hợp chao vải hình nón rộng mang đến vẻ mạnh mẽ, hiện đại và giàu tính nghệ thuật.
\n
\nKhoảng rỗng giữa thân giúp sản phẩm trông thanh thoát hơn, đồng thời để ánh sáng và phông nền xuyên qua, tạo chiều sâu khi quan sát. Chao đèn màu đen hạn chế ánh sáng tỏa ngang, hướng phần lớn ánh sáng xuống mặt bàn và khu vực xung quanh thân đèn, phù hợp với nhu cầu chiếu sáng trang trí và tạo không khí thư giãn.
\n
\nVới kích thước tổng thể H500 × D400 mm, Sculpted Void phù hợp đặt trên bàn console, tủ trang trí, kệ đầu giường lớn, bàn cạnh sofa hoặc quầy lễ tân. Kiểu dáng đơn sắc dễ kết hợp với nội thất Contemporary, Minimalist, Organic Modern, Wabi-sabi và không gian sử dụng tông gỗ, trắng, xám hoặc đen.
\n
\nĐèn sử dụng đui bóng E27 phổ biến, nguồn điện 220V–50Hz phù hợp với hệ thống điện tại Việt Nam. Nên kết hợp bóng LED ánh sáng vàng 2700K–3000K để làm nổi bật hình khối của thân đèn và tạo cảm giác ấm áp, dễ chịu.
\n<h3>Thông tin sử dụng</h3>
\n<ul>
\n 	<li>Sử dụng bóng đèn đui E27.</li>
\n 	<li>Nguồn điện 220V–50Hz.</li>
\n 	<li>Khuyến nghị dùng bóng LED ánh sáng vàng 2700K–3000K.</li>
\n 	<li>Bật và tắt bằng công tắc trên dây điện.</li>
\n 	<li>Phù hợp sử dụng trong nhà.</li>
\n 	<li>Đặt đèn trên bề mặt bằng phẳng, khô ráo và chắc chắn.</li>
\n 	<li>Vệ sinh thân đèn bằng khăn mềm, khô hoặc hơi ẩm.</li>
\n 	<li>Vệ sinh chao vải bằng chổi mềm hoặc máy hút bụi công suất thấp.</li>
\n 	<li>Không sử dụng hóa chất tẩy mạnh hoặc vật liệu có bề mặt thô ráp.</li>
\n 	<li>Tắt nguồn điện trước khi thay bóng hoặc vệ sinh sản phẩm.</li>
\n</ul>
\n<h3>Chính sách bảo hành và đổi trả</h3>
\n<ul>
\n 	<li>Bảo hành 6 tháng đối với các lỗi kỹ thuật thuộc phạm vi bảo hành của An Lights.</li>
\n 	<li>Hỗ trợ đổi mới 1:1 trong vòng 15 ngày theo điều kiện đổi trả của An Lights.</li>
\n 	<li>Sản phẩm đổi trả cần giữ nguyên hiện trạng, đầy đủ phụ kiện và không hư hỏng do sử dụng sai cách hoặc tác động ngoại lực.</li>
\n</ul>
\n<h3>Chính sách vận chuyển</h3>
\n<ul>
\n 	<li>Hỗ trợ giao hàng toàn quốc.</li>
\n 	<li>Sản phẩm được đóng gói bảo vệ trước khi vận chuyển.</li>
\n 	<li>Thời gian và chi phí giao hàng được xác định theo địa chỉ nhận hàng, kích thước kiện hàng và đơn vị vận chuyển.</li>
\n 	<li>Khách hàng nên kiểm tra tình trạng bên ngoài của kiện hàng khi nhận sản phẩm.</li>
\n</ul>",,1500000,"Chưa phân loại, Sản Phẩm > Đèn Bàn, Sản Phẩm","https://anlights.com/wp-content/uploads/2026/07/den-ban-go-than-rong-sculpted-void-dt-0036-1.jpg, https://anlights.com/wp-content/uploads/2026/07/den-ban-go-than-rong-sculpted-void-dt-0036-1.jpg, https://anlights.com/wp-content/uploads/2026/07/den-ban-go-than-rong-sculpted-void-dt-0036-2.jpg, https://anlights.com/wp-content/uploads/2026/07/den-ban-go-than-rong-sculpted-void-dt-0036-3.jpg, https://anlights.com/wp-content/uploads/2026/07/den-ban-go-than-rong-sculpted-void-dt-0036-4.jpg",default,,default,,,,default,,,,,default,default,default,set,

817,simple,,Đèn Sàn Gỗ Thân Tiện Vòng Ebon Resonance,"<table>
\n<thead>
\n<tr>
\n<th>Thông số</th>
\n<th>Chi tiết</th>
\n</tr>
\n</thead>
\n<tbody>
\n<tr>
\n<td>Mã sản phẩm</td>
\n<td>DS-0045</td>
\n</tr>
\n<tr>
\n<td>Kích thước</td>
\n<td>H1400 × D340 mm</td>
\n</tr>
\n<tr>
\n<td>Chất liệu</td>
\n<td>Gỗ tự nhiên, chao vải</td>
\n</tr>
\n<tr>
\n<td>Màu thân đèn</td>
\n<td>Đen</td>
\n</tr>
\n<tr>
\n<td>Màu chao đèn</td>
\n<td>Kem</td>
\n</tr>
\n<tr>
\n<td>Kiểu thân</td>
\n<td>Thân gỗ tiện với các cụm vòng xếp tầng</td>
\n</tr>
\n<tr>
\n<td>Kiểu chao</td>
\n<td>Chao vải hình trụ</td>
\n</tr>
\n<tr>
\n<td>Loại bóng đèn</td>
\n<td>Đui E27</td>
\n</tr>
\n<tr>
\n<td>Điện áp</td>
\n<td>220V–50Hz</td>
\n</tr>
\n<tr>
\n<td>Màu ánh sáng</td>
\n<td>Tùy bóng; khuyến nghị ánh sáng vàng</td>
\n</tr>
\n<tr>
\n<td>Công tắc</td>
\n<td>Công tắc trên dây điện</td>
\n</tr>
\n<tr>
\n<td>Phạm vi sử dụng</td>
\n<td>Trong nhà</td>
\n</tr>
\n</tbody>
\n</table>","Đèn sàn gỗ thân tiện vòng Ebon Resonance DS-0045 gây ấn tượng bằng hệ thống vòng gỗ xếp tầng chạy dọc thân đèn. Các cụm vòng lớn nhỏ được phân bố có chủ ý, tạo nên nhịp điệu thị giác mạnh mẽ nhưng vẫn giữ được tỷ lệ thanh thoát của một mẫu đèn cây trang trí hiện đại.
\n
\nThân đèn được hoàn thiện màu đen, kết hợp giữa những đoạn trụ mảnh và các chi tiết tiện nổi giàu tính điêu khắc. Bề mặt tối màu làm nổi bật đường nét của từng vòng gỗ, đồng thời tạo sự tương phản cân bằng với chao vải hình trụ màu kem phía trên.
\n
\nKhi bật đèn, chao vải giúp khuếch tán ánh sáng nhẹ nhàng, tạo hiệu ứng hắt sáng lên tường và tỏa xuống khu vực xung quanh. Ánh sáng vàng ấm kết hợp thân đèn màu đen mang lại cảm giác sang trọng, trầm tĩnh và phù hợp với không gian nghỉ ngơi.
\n
\nVới kích thước H1400 × D340 mm, Ebon Resonance phù hợp đặt tại góc phòng khách, cạnh sofa, chân cầu thang, phòng ngủ, phòng đọc sách, sảnh chờ hoặc không gian cần một điểm nhấn thẳng đứng. Kiểu dáng có thể kết hợp với nội thất Contemporary, Modern Classic, Eclectic và các không gian sử dụng tông gỗ, kem, trắng, xám hoặc đen.
\n
\nSản phẩm sử dụng đui bóng E27 phổ biến và nguồn điện 220V–50Hz phù hợp tại Việt Nam. Nên kết hợp bóng LED ánh sáng vàng 2700K–3000K để tạo không gian ấm cúng và làm rõ hiệu ứng chiếu sáng trên tường.
\n<h3>Thông tin sử dụng</h3>
\n<ul>
\n 	<li>Sử dụng bóng đèn đui E27.</li>
\n 	<li>Nguồn điện 220V–50Hz.</li>
\n 	<li>Khuyến nghị bóng LED ánh sáng vàng 2700K–3000K.</li>
\n 	<li>Bật và tắt bằng công tắc trên dây điện.</li>
\n 	<li>Chỉ sử dụng trong nhà.</li>
\n 	<li>Đặt đèn trên bề mặt phẳng, chắc chắn và khô ráo.</li>
\n 	<li>Không đặt tại lối đi hẹp hoặc vị trí dễ va chạm.</li>
\n 	<li>Vệ sinh thân đèn bằng khăn mềm, khô hoặc hơi ẩm.</li>
\n 	<li>Làm sạch chao vải bằng chổi mềm hoặc máy hút bụi công suất thấp.</li>
\n 	<li>Không sử dụng chất tẩy mạnh hoặc vật liệu thô ráp trên bề mặt gỗ.</li>
\n 	<li>Tắt nguồn điện trước khi thay bóng hoặc vệ sinh sản phẩm.</li>
\n</ul>
\n<h3>Chính sách bảo hành và đổi trả</h3>
\n<ul>
\n 	<li>Bảo hành 6 tháng đối với các lỗi kỹ thuật thuộc phạm vi bảo hành của An Lights.</li>
\n 	<li>Hỗ trợ đổi mới 1:1 trong vòng 15 ngày theo điều kiện đổi trả của An Lights.</li>
\n 	<li>Sản phẩm đổi trả cần giữ nguyên hiện trạng, đầy đủ phụ kiện và không hư hỏng do sử dụng sai cách hoặc tác động ngoại lực.</li>
\n</ul>
\n<h3>Chính sách vận chuyển</h3>
\n<ul>
\n 	<li>Hỗ trợ giao hàng toàn quốc.</li>
\n 	<li>Thân đèn và chao đèn được đóng gói bảo vệ trước khi vận chuyển.</li>
\n 	<li>Thời gian và chi phí giao hàng được xác định theo địa chỉ nhận hàng, kích thước kiện hàng và đơn vị vận chuyển.</li>
\n 	<li>Khách hàng nên kiểm tra tình trạng bên ngoài của kiện hàng khi nhận sản phẩm.</li>
\n</ul>",,2400000,"Chưa phân loại, Sản Phẩm > Đèn Bàn, Sản Phẩm","https://anlights.com/wp-content/uploads/2026/07/den-san-go-than-tien-vong-ebon-resonance-ds-0045-2.jpg, https://anlights.com/wp-content/uploads/2026/07/den-san-go-than-tien-vong-ebon-resonance-ds-0045-2.jpg, https://anlights.com/wp-content/uploads/2026/07/den-san-go-than-tien-vong-ebon-resonance-ds-0045-3.jpg, https://anlights.com/wp-content/uploads/2026/07/den-san-go-than-tien-vong-ebon-resonance-ds-0045-4.jpg, https://anlights.com/wp-content/uploads/2026/07/den-san-go-than-tien-vong-ebon-resonance-ds-0045-1.jpg",default,,default,,,,default,,,,,default,default,default,set,

823,simple,,Đèn Sàn Gỗ Xếp Khối Pearl Cairn,"<table>
\n<thead>
\n<tr>
\n<th>Thông số</th>
\n<th>Chi tiết</th>
\n</tr>
\n</thead>
\n<tbody>
\n<tr>
\n<td>Mã sản phẩm</td>
\n<td>DS-0060</td>
\n</tr>
\n<tr>
\n<td>Kích thước</td>
\n<td>H1300 × D260 mm</td>
\n</tr>
\n<tr>
\n<td>Chất liệu</td>
\n<td>Gỗ tự nhiên, chao vải</td>
\n</tr>
\n<tr>
\n<td>Màu sắc</td>
\n<td>Trắng</td>
\n</tr>
\n<tr>
\n<td>Kiểu thân</td>
\n<td>Các khối gỗ bo tròn xếp tầng</td>
\n</tr>
\n<tr>
\n<td>Kiểu chao</td>
\n<td>Chao vải hình trụ cao</td>
\n</tr>
\n<tr>
\n<td>Loại bóng đèn</td>
\n<td>Đui E27</td>
\n</tr>
\n<tr>
\n<td>Điện áp</td>
\n<td>220V–50Hz</td>
\n</tr>
\n<tr>
\n<td>Màu ánh sáng</td>
\n<td>Tùy bóng; khuyến nghị ánh sáng vàng</td>
\n</tr>
\n<tr>
\n<td>Công tắc</td>
\n<td>Công tắc trên dây điện</td>
\n</tr>
\n<tr>
\n<td>Phạm vi sử dụng</td>
\n<td>Trong nhà</td>
\n</tr>
\n</tbody>
\n</table>","Đèn sàn gỗ màu trắng Pearl Cairn DS-0060 nổi bật với phần thân gồm nhiều khối gỗ bo tròn xếp liên tiếp theo phương thẳng đứng. Hình dáng gợi liên tưởng đến những viên đá được sắp đặt cân bằng, tạo nên một mẫu đèn cây vừa mềm mại vừa giàu tính điêu khắc.
\n
\nCác khối tròn được chuyển tiếp bằng những đoạn cổ ngắn, tạo nhịp điệu đều đặn nhưng không nặng nề. Toàn bộ thân và chân đèn được hoàn thiện màu trắng, giúp sản phẩm có vẻ ngoài sáng, sạch và dễ kết hợp với nhiều bảng màu nội thất khác nhau.
\n
\nChao vải dáng trụ cao tạo tỷ lệ thanh thoát và khác biệt so với chao trống thấp thông thường. Khi bật đèn, ánh sáng xuyên qua bề mặt vải tạo hiệu ứng phát sáng tương đối đồng đều, đồng thời hắt nhẹ lên tường và xuống khu vực xung quanh thân đèn.
\n
\nVới kích thước H1300 × D260 mm, Pearl Cairn phù hợp đặt cạnh sofa, góc phòng khách, phòng ngủ, phòng đọc sách, sảnh nhỏ hoặc cạnh bàn console. Thiết kế màu trắng và hình khối hữu cơ phù hợp với không gian Contemporary, Organic Modern, Minimalist và Eclectic.
\n
\nĐèn sử dụng đui bóng E27 phổ biến cùng nguồn điện 220V–50Hz phù hợp tại Việt Nam. Nên sử dụng bóng LED ánh sáng vàng 2700K–3000K để tạo cảm giác ấm áp; nếu không gian sử dụng nhiều màu trắng hoặc trung tính, có thể chọn ánh sáng trung tính 4000K để giữ màu sắc rõ ràng hơn.
\n<h3>Thông tin sử dụng</h3>
\n<ul>
\n 	<li>Sử dụng bóng đèn đui E27.</li>
\n 	<li>Nguồn điện 220V–50Hz.</li>
\n 	<li>Khuyến nghị bóng LED ánh sáng vàng 2700K–3000K.</li>
\n 	<li>Bật và tắt bằng công tắc trên dây điện.</li>
\n 	<li>Chỉ sử dụng trong nhà.</li>
\n 	<li>Đặt đèn trên bề mặt phẳng, chắc chắn và khô ráo.</li>
\n 	<li>Không đặt tại vị trí dễ va chạm hoặc nơi có độ ẩm cao.</li>
\n 	<li>Vệ sinh thân đèn bằng khăn mềm, khô hoặc hơi ẩm.</li>
\n 	<li>Làm sạch chao vải bằng chổi mềm hoặc máy hút bụi công suất thấp.</li>
\n 	<li>Không sử dụng hóa chất tẩy mạnh trên bề mặt sơn trắng.</li>
\n 	<li>Tắt nguồn điện trước khi thay bóng hoặc vệ sinh sản phẩm.</li>
\n</ul>
\n<h3>Chính sách bảo hành và đổi trả</h3>
\n<ul>
\n 	<li>Bảo hành 6 tháng đối với các lỗi kỹ thuật thuộc phạm vi bảo hành của An Lights.</li>
\n 	<li>Hỗ trợ đổi mới 1:1 trong vòng 15 ngày theo điều kiện đổi trả của An Lights.</li>
\n 	<li>Sản phẩm đổi trả cần giữ nguyên hiện trạng, đầy đủ phụ kiện và không hư hỏng do sử dụng sai cách hoặc tác động ngoại lực.</li>
\n</ul>
\n<h3>Chính sách vận chuyển</h3>
\n<ul>
\n 	<li>Hỗ trợ giao hàng toàn quốc.</li>
\n 	<li>Thân đèn và chao đèn được đóng gói bảo vệ trước khi vận chuyển.</li>
\n 	<li>Thời gian và chi phí giao hàng được xác định theo địa chỉ nhận hàng, kích thước kiện hàng và đơn vị vận chuyển.</li>
\n 	<li>Khách hàng nên kiểm tra tình trạng bên ngoài của kiện hàng khi nhận sản phẩm.</li>
\n</ul>",,2400000,"Chưa phân loại, Sản Phẩm > Đèn Sàn, Sản Phẩm","https://anlights.com/wp-content/uploads/2026/07/den-san-go-mau-trang-pearl-cairn-ds-0060-3.jpg, https://anlights.com/wp-content/uploads/2026/07/den-san-go-mau-trang-pearl-cairn-ds-0060-3.jpg, https://anlights.com/wp-content/uploads/2026/07/den-san-go-mau-trang-pearl-cairn-ds-0060-1.jpg, https://anlights.com/wp-content/uploads/2026/07/den-san-go-mau-trang-pearl-cairn-ds-0060-2-scaled.jpg",default,,default,,,,default,,,,,default,default,default,set,

828,simple,,Đèn Bàn Gỗ Chao Xếp Ly Umber Hive,"<table>
\n<thead>
\n<tr>
\n<th>Thông số</th>
\n<th>Chi tiết</th>
\n</tr>
\n</thead>
\n<tbody>
\n<tr>
\n<td>Mã sản phẩm</td>
\n<td>DT-0001</td>
\n</tr>
\n<tr>
\n<td>Kích thước</td>
\n<td>H550 × D340 mm</td>
\n</tr>
\n<tr>
\n<td>Chất liệu</td>
\n<td>Gỗ tự nhiên, chao vải xếp ly</td>
\n</tr>
\n<tr>
\n<td>Màu thân đèn</td>
\n<td>Nâu trầm</td>
\n</tr>
\n<tr>
\n<td>Màu chao đèn</td>
\n<td>Trắng kem</td>
\n</tr>
\n<tr>
\n<td>Kiểu thân</td>
\n<td>Thân trụ với các vòng gỗ xếp ngang</td>
\n</tr>
\n<tr>
\n<td>Kiểu chao</td>
\n<td>Chao xếp ly hình nón rộng</td>
\n</tr>
\n<tr>
\n<td>Loại bóng đèn</td>
\n<td>Đui E27</td>
\n</tr>
\n<tr>
\n<td>Điện áp</td>
\n<td>220V–50Hz</td>
\n</tr>
\n<tr>
\n<td>Màu ánh sáng</td>
\n<td>Tùy bóng; khuyến nghị ánh sáng vàng</td>
\n</tr>
\n<tr>
\n<td>Công tắc</td>
\n<td>Công tắc trên dây điện</td>
\n</tr>
\n<tr>
\n<td>Phạm vi sử dụng</td>
\n<td>Trong nhà</td>
\n</tr>
\n</tbody>
\n</table>","Đèn bàn gỗ chao xếp ly Umber Hive DT-0001 nổi bật với phần thân hình trụ được tạo thành từ nhiều vòng gỗ bo tròn xếp liên tiếp. Cấu trúc này gợi hình ảnh tổ ong, tạo cảm giác chắc chắn, cân đối và mang lại chiều sâu cho bề mặt sản phẩm.
\n
\nThân đèn được hoàn thiện màu nâu trầm, giữ vẻ ấm áp đặc trưng của vật liệu gỗ. Phần cổ được thu gọn nhẹ trước khi kết nối với chao đèn, giúp tổng thể bớt nặng nề và tạo sự chuyển tiếp hài hòa giữa thân trụ thấp với chao hình nón rộng.
\n
\nChao vải xếp ly là điểm nhấn quan trọng của Umber Hive. Các đường ly chạy dọc tạo nhịp sáng tối rõ ràng khi bật đèn, đồng thời làm mềm ánh sáng trước khi khuếch tán ra không gian. Viền chao gợn nhẹ giúp sản phẩm mang nét thủ công và cổ điển nhưng không quá cầu kỳ.
\n
\nVới kích thước H550 × D340 mm, sản phẩm phù hợp đặt trên bàn console, tủ đầu giường lớn, bàn cạnh sofa, bàn trang trí phòng khách hoặc quầy lễ tân. Kiểu dáng có thể kết hợp với nội thất Retro, Mid-century Modern, Japandi, Organic Modern và những không gian sử dụng nhiều vật liệu gỗ tự nhiên.
\n
\nĐèn sử dụng đui bóng E27 phổ biến và nguồn điện 220V–50Hz phù hợp tại Việt Nam. Nên sử dụng bóng LED ánh sáng vàng 2700K–3000K để làm nổi bật sắc nâu của thân gỗ và các nếp xếp trên chao đèn.
\n<h3>Thông tin sử dụng</h3>
\n<ul>
\n 	<li>Sử dụng bóng đèn đui E27.</li>
\n 	<li>Nguồn điện 220V–50Hz.</li>
\n 	<li>Khuyến nghị bóng LED ánh sáng vàng 2700K–3000K.</li>
\n 	<li>Bật và tắt bằng công tắc trên dây điện.</li>
\n 	<li>Chỉ sử dụng trong nhà.</li>
\n 	<li>Đặt đèn trên bề mặt bằng phẳng, chắc chắn và khô ráo.</li>
\n 	<li>Đảm bảo chao đèn được lắp cân đối trước khi sử dụng.</li>
\n 	<li>Vệ sinh thân đèn bằng khăn mềm, khô hoặc hơi ẩm.</li>
\n 	<li>Làm sạch chao xếp ly bằng chổi mềm hoặc máy hút bụi công suất thấp.</li>
\n 	<li>Không miết mạnh vào các nếp ly hoặc sử dụng hóa chất tẩy rửa.</li>
\n 	<li>Tắt nguồn điện trước khi thay bóng hoặc vệ sinh sản phẩm.</li>
\n</ul>
\n<h3>Chính sách bảo hành và đổi trả</h3>
\n<ul>
\n 	<li>Bảo hành 6 tháng đối với các lỗi kỹ thuật thuộc phạm vi bảo hành của An Lights.</li>
\n 	<li>Hỗ trợ đổi mới 1:1 trong vòng 15 ngày theo điều kiện đổi trả của An Lights.</li>
\n 	<li>Sản phẩm đổi trả cần giữ nguyên hiện trạng, đầy đủ phụ kiện và không hư hỏng do sử dụng sai cách hoặc tác động ngoại lực.</li>
\n</ul>
